Zhong Shan, lat -69.4, lon 76.4, 2012.06.16 (168) 09:56:20, coord GM
The following filter has been applied:
ZenithMax: 40.0 deg
Only O-polarization

     F,kHz      R,km   Zen,deg    Az,deg    Dop,Hz     Error    Amp,dB
      4200     267.0      16.6     165.4    4.2969      15.0      12.0
      4200     270.0       7.5      91.7    1.9531      20.0      15.0
      4200     270.0       7.8      89.3    2.0833      16.0      12.0
      4250     260.0       3.2     313.4    2.9948       8.0      13.5
      4250     260.0       5.8     320.3    3.1250       8.0      21.0
      4250     260.0       6.4     325.4    3.2552       6.0      19.5
      4250     262.0       2.6     216.8    2.9948      12.0      21.0
      4250     262.0       3.5     311.8    3.1250      13.0      28.5
      4250     262.0       4.6     320.7    3.2552      10.0      27.0
      4250     262.0       5.0     319.9    3.3854       7.0      19.5
      4250     265.0      13.0     174.4    3.9063      15.0      21.0
      4250     265.0      13.6     173.7    4.0365      13.0      21.0
      4250     265.0      12.7     172.3    4.1667      11.0      16.5
      4250     267.0       8.8     132.1    2.6042      13.0      12.0
      4250     267.0       9.6     148.1    2.7344       8.0      13.5
      4250     267.0       6.8     153.9    2.8646       9.0      12.0
      4250     267.0       8.9     170.2    3.1250      13.0      18.0
      4250     267.0       6.6     180.0    3.2552      10.0      18.0
      4250     267.0       7.4     179.1    3.3854      10.0      19.5
      4250     267.0       5.7     190.2    3.5156       3.0      15.0
      4250     267.0      21.4     133.6    3.6458      21.0      12.0
      4250     267.0      13.6     152.3    3.7760      17.0      19.5
      4250     267.0      13.7     165.6    3.9063      15.0      24.0
      4250     267.0      14.0     168.5    4.0365      15.0      24.0
      4250     267.0      13.0     167.7    4.1667      12.0      15.0
      4250     270.0       8.5      91.3    1.8229      13.0      15.0
      4250     270.0       8.4      85.0    1.9531      16.0      18.0
      4250     270.0       7.8     101.4    2.0833      17.0      13.5
      4250     270.0       8.3     130.4    2.6042      18.0      12.0
      4250     270.0       8.3     140.2    2.7344      15.0      16.5
      4250     270.0       9.7     142.7    2.8646      15.0      16.5
